user_name,score,content
Spencer Mason,2,"kalo bisa buat keritik ke akun yg sering nipu, kalo udh user minta bantuan dan bukti nya udh jelas langsung keritik yg nipunya, atau kasih peringatan/saran, jangan cuma bisa bantu buat teks laporan aja! keamanan dana cuma segini?"
yudist. B,5,"Dear Dana Indonesia, dimohon di aktifkan Kembali Payleter dana nya supaya bisa di gunakan dalam ke adan Urgent atau Cast Plow YUDISTIAN BAHARI SALAM TKS.✍🏻"
Oji Pahrudin,5,good
adim hairul,5,oke
Ade Firmansyah,1,"kenapa ya akun dana saya tidak ada dana cicilnya, padahal udah premium, padahal butuh banget"
Putri triwiyanti,1,saldo saya di sedot pt espay tolong kembali kana
Ramadhani Situmorang,5,"aplikasi nya bagus,hanya saja proses dana cicil nya lambat"
Nizar Zulmi,5,👍👍👍
Ical B7 12,1,setiap orang mau kirim uang ke dana sya selalu gagal
Ruswandi Wandi,5,aplikasinya ok
Por,5,sangat baik
Cecp Wawan,5,bagus
Ribudianto Ribudianto,5,mantap🫰🫰🫰🫰🫰🫰
vikram ganteng2025,5,"mohon di perbaharui lagi,, dana goals saya tidak bisa di buka,, saldo saya tersimpan di dana goals"
Miranti Rika,5,sangat bagus dan membantu cuma kenapa di aplikasi dana saya tidak ada dana instan yaa
Andisyahputra Andi,1,kenapa dana cicil saya hilang
Herman Lfr,5,bagus
Adif Johan,5,"Kenapa akun dana saya gak bisa masuk lagi,"
Ardi Ansyah,4,mengapa saya tidak bisa lagi tarik dana instan saya padahal saya bayar nya lancar² terus
Revaldo Aldo,5,cuman aplikasi dana yang terbaik dari apk pambayaran yg lain. bisa tidak ya sama mendapatkan dana saya lagi karena saya tidak bisa login karena nomor yg terdaftar sudah hilang😭😭😭
man Siir,1,kamu saya tidak bisa login
Mulyadi Momo,1,"kok dana cicilan nya gak ada,aneh deh dana ini"
Faradina Ekarahma,5,bagus
Sutiknow 11,5,"Hallo min, bagaimana caranya, saya mau ganti nama dana bisnis, tapi tampilan pengaturannya tidak ada"
ASM GAN,4,sangat membantu
Stefanus Sulaiman,5,sangat baguus
Mely 123,5,bagus
Aku Uu,5,cara dana cicil
Arif Rahman,5,memuaskan
ninik sulasih,5,good
ular Harimau,1,"akhir2 ini pas TF ke bank selalu telat,mulai skrng transaksi gede jgn pake dana delay terus, prosesnya juga lama"
Rian Tedy Lestari,1,"saldo dana terpotong otomatis oleh sistem, tidak ada konfirmasi pembelian, saat cek saldo berkurang. dari riwayat transaksi saya tidak pernah melakukan pembelian produk / langganan situs tersebut. sudah mencoba redund tapi nihil"
Bagas Maulana,5,okeee
Dunz Brandy,4,dana cicil nya ga muncul muncul
Hendra Yana1994,4,"cara adain dana cicil gmna woy , gua udah update ke yg terbaru padahal"
Hasnalia Anissa,1,kenapa dana cicil aku tidak muncul
Aldi Rinaldi,5,aplikasi sangat membantu
Aep Saepudin,1,pemakaian bertahun2 fitur dana cicil tidak muncul dan tidak bisa hapus akun
Dirin Alexsa,4,sangat membantu
cepi florist,5,sengaja saya kasi bintang 5 biar di baca. aneh dana cicil saya sudah lunas pas mau make lagi dana cicil tidak tersedia. terus terus potongan tiap toup ap ada potongan 1500.perak mana customer care nya ga ada
Dola dolli,5,membantu
Dava Yasmin,5,mantap
Amirudin Zidan,4,"udah bagus, cuman ketika mau top up game itu kok sering error error, padahal udah di tunggu beberapa hari masih tetep gitu, udah mencoba buat premium tapi error juga, gimana ini"
Ibu Een,5,mantap dan puas banget dan sangat membantu
Tri sutrisno,3,ko punya saya gak dapet aplikasi dana cicil yaa????
Fann Asing,5,wow
ananganteng ya,1,"login jaringan bermasalah mulu, udah di apus trus download lagi sama aja begitu terus"
Ferli Ferli,1,ngak bisa didownload padahal penyimpanan bayak paket bayak tapi gak bisa di download mana harus serba premium
Yedi Sihombing,5,ok
Mirza Izaki,5,apik akasi ya okeh tapi jangan yusahi
Iwan Ridwan,4,Bagus
ari utomo,4,ok
Den Nii,2,dana otp tidak mau masuk padahal nomer masih aktif
Den Pranata,5,tidak muncul dana instan sama dana cicil
nasya palembang,5,good job
Aneka Jajanan,5,cicilan udah lunas tapi kenapa dana cicil ga bisa di pake
Suga Milas,1,aktivitas histori pengiriman lambat sekali muncul updatenya..
Putra Permana,5,ok
Deni Riansyah,5,sangat bagus
DAVIN AL FACHTAN,3,"dana bisnisnya suka eror, QR gua kaga bisa di TF woii"
ADIL HIZAM FITRA,1,"apknya sih bagus tapi, ketika saya mau menandai aktivitas tiba tiba saja ngelag padahal tadi masih lancar"
Rizal fauzi,5,membantu
Yusup Maulana,5,akun gopay saya kembali lagi ke leguler padahal sudah plus
Padil Tegar52,3,dana saya gak di kasih pin
Tukiman Kiman,5,sangat mudah digunakan untuk pembayaran
Arif Al farizi,5,transaksi cepat
Vin an,1,tolong kenapa saya tidak ada dana cicil nya
Jamal Ludin,5,oke bagus
Andi Sarandi,5,keeeren apk dana....tpi danacicil aku blm naik2 limit nye..tolong donk bosku
Jaya Mustakim,5,"saya kasih bintang 5 semoga dikasih fitur Dana instan,,aga kecewa saya pengguna lama dana tapi gaada dana cicil,dana instan dan saya sering transaksi pake dana sering bisa dijelaskan knpa saya ga dpat dana instan dan dana cicil."
Yoga Dhaa,4,kasih fitur dana cicil
Dwi Indro,5,Bagus
Gendut Jait,5,Mudah prnggunaannya
Lia Fio,1,"GA BANGET APLIKASI NYA! ga dibuka beberapa hari langsung nomor tidak dikenal,mohon bantuannya APLIKASI DANA,uang saya juga masih didalam APLIKASI hilang padahal ada 66k itu lumayan buat kebutuhan langsung hilang jujur nyesel banget dan pas login lagi suruh nunggu 90 hari mau chat via Diana juga harus nunggu 90 hari,TOLONG UNTUK APLIKASI DANA DIPERBAIKI SEBAIK MUNGKIN KASIAN YANG UANGNYA LANGSUNG HANGUS GITU AJA"
Abil Nabil,2,dana cicil saya tidak berlaku terus
Gelang Putra,5,bagus² si tapi kok dana cicil GK ad sama ak
Dina Diar,1,sangat buruk pelayan nan nya
Denang Nurdiansyah,4,"oke, dech!"
Rayen Tasyrif,1,upgrade ke dana kl yuk gini Mulu sampe sakit jiwa
DENI GUNAWAN,5,bagus sekali
Aisyah Saleh,5,"bagus, akurat bgt"
Bayu Bay,5,sangat berguna
Amir,5,dana itu bagus
Suryo Harry Setiawan,5,mempermudah dana digital
Angga Angga,5,bagus sekali tpi dana cicil nya tidak muncul
Maya sari,1,"aktivitas dana saya tidak bisa di buka mohon bantuan,a"
Abdul Rohman,5,mantap pokonya
Terserah Padamu,1,setiap hari saldo di potong mulu
SUMANTRI,5,dana cicil ada tapi GK bisa di gunakan buat apa
muhammadkhoirul,5,masukan saya program Beta
Fahri Ronjali,5,bagus
Heri Triyana,4,dana saya tidak bisa di instal
Nur Sal,5,pokoknya pakai dana aman2 aj dan lancar trims
Sukro,5,ok
Haikal Saputra,2,"Udah premium tapi gabisa bikin akun dana bisnis, alasannya harus premium padahal udah hdeuh,"
Luluk Alfiah,1,sekali transfer ga bisa padahal udah pake dana premium
Cah Edan,3,saya tidak bisa upload foto KTP tolong di bantu
Setyo Randy,5,sayang nya gaada dana instan
Hadi Ramdhani (Hadi),4,ok bangett
Ardin Siagian,5,iyah tapi sudah lewat 60 hari baru bisa digunakan kembali.... tapi kenapa selalu ngak bisa digunakan.... sekalipun pelunasannya jatuh tempo tapi kan saya punya etikad baik untuk melunasinya
Gina Labibah,5,Knpa di apliksi dana saya tidak muncul payleter saya pake dana sudah lama dan selalu di pake transaksi tolong dong min
Blong Geuragugah,5,bagus
Asminah 1,5,bagus
Casudi Botak,1,knp pas gw baru download terus pas daftar selalu mental
Yudi Ajah,1,dana saya hilang waktu 2025 bulan mei tanggal 10 apakah bisa di bantu kembalikan hilang 500 ribu
"Xa, Tier?",4,"so far so good lah, semoga bisa konsisten"
Filipus,5,semoga aman2 saja
Windu Pratama,1,"APLIKASI TOLOL 2JT GW KAGAK BISA DITARIK, MAU MASUK APKNYA FORCE CLOSE MULU,SUMPAH DAH KATA GW MAH JAN AMPE KENAL AMA NI APK"
Dang Irawan,4,ga bisa apgret ke dana premium
Joanly Theo,5,oke
Tris Kudus,1,bahaya pakai dana hati hati penipuan terhadap pinjaman yang tidak kita ketahui tolong ambil semua uang kalian di dana jangan tingalkan uang sepeser pun itu. .
Najib Uye,5,bagus
Fahmi 2014,5,mantap
Dzuell Rois,1,"apa ini?? kenapa belakangan ini gak bisa masuk aplikasi?? pdhl udh di perbarui, tolonglah pihak aplikasi responnya."
Neng Aysha,5,dana cicil saya belum muncul muncul
Balaba Tiorama,1,paylater tidak bisa di gunakan sanngat mengecewakann
Doni Agusrianto,5,mantap min sangat membantu aplikasinya
Sanjayasantuy Sanjayasantuy,5,saya ingin mengaktifkan akses DANA CICIL
Pardi Supardi,5,sangat membantu
Arnol Tambuni,4,karna harus pakai KTP
Santi K,1,gak ngerti lagi sama dana. saya beli paket kouta padahal keterangan nya gagal tapi uang gabisa balik aneh. tidak rekomen skrg mh!!
Mazz Remon,5,Memudahkan transaksi
Widia Wati,5,memuaskan pakek dana
Destri Randa,5,good job
Ahmad Zulhazmi,5,bagus
Barusoktavian 89,1,uang nya bisa hilang sendiri
Susi Novita Sari,1,"aplikasi gampang d bobol orang, tanpa pemberitahuan via sms atau email, bisa merubah pin dan masuk langsung k akun dana,, tidak ad keamanan,,"
Deris Kembang,2,knp dana blm fremiumpun minta kode pripikasi akrg
Niken Fitriani,5,bagus
Bang Sian,5,sangat mudah sekali nyaman
Leo nardus,4,mantap
Andi Rifai,5,terima kasih dana
Tongkol Cou,2,saya blom dpt pitur dana cicil atau dana insnt
marlin lin2584,5,mantapppp
ALI 10,1,"mohon maaf dari pihak dana saya sudah membuat dana bisnis tapi kode qr untuk diunduh tidak bisa diunduh cape cape nunggu 1 bulan lebih udah jadi malah gabisa di unduh nambah nambahin kerjaan aneh aneh, mau diunduh tiba tiba di gulir ke pengaturan lagi padahal perizinan udah saya izinkan semua apk bikin susah"
Amin Abil,5,sangat bagus
Om Tarkhim,5,bagus
Kristina Mitha,1,2x beli kuota dalam sehari tapi g masuk masuk ga lg² pakek ini apk
Heru Nurisman,4,oke
Afrida Nurul,5,semoga bagus
Iqbal Ahmad,1,gw top up robox tak masuk
Nurul Atiyah,5,pokoknya praktis bangett kalo mau tf
Pribadi Bae,5,sangat menguntungkan dan sangat aman saldo
Iwan Ridwan,5,sangat membantu sekali👍👍
Ade Ramdani,3,"aplikasi nya bagus tapi abis di update malah sering crash, lalu tiba tiba keluar sendiri"
Roster Betonminimalist,5,luar biasa
BLAST TROZZ,1,"urusin tuh bloomoffer Jing tiba tiba lakukan transaksi tanpa sebab, jangan jangan itu bisnis lu juga"
Candra Agus,4,masih menunggu dana instants jadi 4 bintang aj dlu
Rizal Ayyubi,1,upgrade premium susah amat developer gmn??
Samsung Galaxy,2,"sebenarnya bagus bagus aja,tapi akhir akhir ini,akun saya terus membayar imetools,padahal saya sama sekali tidak pernah berlangganan di imetools,bahkan saya tidak tau apa itu imetools,sudah di jelasin ke pihak dana,tapi tidak ad bantuan sama sekali"
Danil Lucu,5,bagusss
Ervin Yahud,4,aktifkan dana cicil saya kk
Irsyad AR,5,semoga tambah
Hedi Suhaedi,5,berikan saya fitur dana cicil
Novan Valenza,5,puas dengan aplikasi ini
Pengguna Google,5,ok
Moren Runtuwene,1,"DANA MAKIN HARI MAKAN JADI JADI MAU MINTA PENGEMBALIAN TAPI TIDAK DI RESPON, Ada beli paket data di Dana sampai 2x tidak masuk, TAPI saldo terkurang"
Ibnu Ibnufadjar,5,Layanan sangat menyenenangkan
arrynza A,4,bug mulu kenapa ya danaku qrishnya ga bsa ditarik harus unistal dlu
Rakha Alfarizi,1,dana saldo saya hilang
Untung Slamet,4,Semoga bermanfaat
Rudi Yanto,5,bagus 👍 ..
arafah Raihan,1,"bodoh nih aplikasi, transaksi berhasil tapi ga masuk gajelas."
Ayup Ayup,5,"aplikasi nya Bagus Tapi Sayang Nya Pas Masukin Akun Lagi Tiba "" make Kode"
Halipah Aja,2,"dana plus ku gs bisa di tarik, udh verifikasi wajah berkali kali udh berhasil tapi gagal"
Dian Effendi,5,aplikasi sangat memuaskan
Reyhan Login,1,"kok loading nya lama banget mau transaksi susah, saya transaksi di sebelah aman aman aja lancar kok di dana susah ya"
Lemon,5,kapan fitur dana paylater di rilis
Rusdin Din,5,sangat membantu
Ilyas Muhamad,1,maaf ini saya beli pulsa ko ga masuk masuk yah dari tadi udah satu jam
Akun Tiktok,1,tidak bisa dibuka
Lisa Khairunisa,5,DANA bagus narik cepat eng ribet yg penting kita Uda isi data kita lengkap jd gampang urusan SMG DANA pelayanan mangki baik y 🥰
Lilis Lisnawati,5,siip
Rahma Putri,5,Bagus sekali
Adwin 2029,1,"pelayanan dari customer service nya sangat tidak ramah dan tidak membantu bahkan tidak menjelasakan apa lagi membantu memberi solusi apapun kontl, chat di cs dana nya lngsung respon nya cuma suruh ke customer care, ke customer care juga ga jelas, suruh langsung hubungi lewat aplikasi. gajelas cuma dubuat pusing sendiri, ga guna punya customer service ga membantu sama sekali kontl"
ARYSKA,5,dana dompet digital sangat lah bermanfaat untuk di gunakan di mana pun kita berada.. memberi kemudahan. untuk kita semua Terima kasih
Bon Bon,5,bagus dan fleksibel
Bambang Triyono,4,"masalah dana cicil di Apk Dana saya...kenapa dana cicil setelah saldo kita gunakan dan kita sudah melunasinya,TPI stlh lunasi saldo di dana cicil TDK bisa di gunakan lagi dan kenapa saldo di dana cicil tidak pernah bertambah...mohon pencerahan....."
Debby shintia,1,"tiba tiba saldo saya ada yg narik 750 ribu , gimana sih gk aman bangt aplikasi ini , klo udh sperti ini , harus lapor kemana coba ?"
Rutkaennaya Naya,5,bagus
Nugroho Adi Saputro,1,"cicilan dana instan sudah lunas tidak pernah telat mau penarikan selalu gagal dengan keterangan sedang ada dalam kendala proses ini, di coba berkala tetap tidak bisa , chat admin tidak ada hasil nya, percuma ada fitur dana instan jika tidak busa di gunakan kecewa besar jika nasabah yang baik tidak di prioritas kan...."
Almira dinda Khaiana,1,gimana saya bisa transfer kalau sistemnya justru mempersulit? kenapa harus ada upgrade ke premium?
Anjar Adi,1,lemot banyak erornya
Surya Jayakusuma,3,"ceritanya beli kuota di apk bima lewat qris, pembayaran lewat dana berhasil,tetapi di apk bima gagal,saldo sudah kesedot,masa pengembalian harus nunggu 18 hari, cuma proses pengembalian dana aja harus nunggu lama,bukti sudah ada di screenshot,kenapa harus nunggu lama,bayar cepat tinggal klik g ada 1menit langsung berhasil,ternyata kuota kagak masuk, pas kita komplain sesuai bukti ss lama bngt proses pengembalian nya,harus nunggu 18 hari,semua org juga butuh sehari² ga harus nunggu berhari²"
Della Eva,1,"aku buat dana bisnis dari seminggu yg lalu, tapi ga tau kenapa malah muncul tulisan ""toko tidak di temukan"" di bagian bisnis. aku udah coba refresh, restart hp, bahkan sampai download ulang apk dana nya tapi tetep aja gituu. tolong dongg ini kenapaa"
Andi Setyawan,1,"saya ko ga ada fitur dana cicil nya ya, pdhl sudah premium, dan slalu d pake transaksi setiap hari"
Taryama akadsuki,1,"tolong di perbaiki pihak dana, KELUHAN : beli paket data pembayaran berhasil tapi tidak masuk paket datanya. SMS transaksi masuk tapi kuota data tidak masuk"
Mico Fadlan,5,sip pokoke
Muhammad Ikhwan,1,beli kuota ga masuk tapi duit kepotong😢
Heri Kuswanto,5,mantaplah pokoknya
Fitri Alif,1,"Aplikasi Dana makin kesini malah semakin banyak potongan, masa saya tiap transferan masuk ke dana malah kena potongan 1k atau 500Rp!!! potongan nya gede banget! barusan ada TF masuk 50k malah kena potongan 1.500 Rp. bikin males pake Dana aja😠 SARAN UNTUK YANG MAU DOWNLOAD DANA, MENDING KALIAN GAK USAH DOWNLOAD APLIKASI INI... KARENA NANTI KALIAN MALAH NYESEL, SOALNYA APLIKASI DANA SUKA POTONG SALDO ORANG!!!"
Syam Haji,5,mantappp
Joko Arivin,1,mulai eror ya... hbs top up mlh eror ....
Mutam ahmad,4,aplikasi ini sangat lah keren
Revan Jaya,5,"mau aktivasi dana cicil ajah ga bisa2,nunggu dan nunggu,setelah itu gagal,dgn alasan lunasi kewajiban kredit anda,kredit yang mana sy ga pernah hutang ke bank ataupun pinjol legal/ilegal ,trimakasih"
I Dewa Made Purdiyante,5,mantap
Dapa Saputra,5,cepat
Faiz,1,gak bagus harus premium
Agus T,5,cukup berguna dan bagus
Puji Lestari,3,"aplikasinya bagus, cuma saran aja klo bisa di DANA BISNIS sediakan fitur notifikasi suara pembayaran Qris bersuara nominal uangnya biar kalau ada transaksi tidak ngecekin layar hp terus,sementara bintang 3 dulu nanti kalau ada perbaikan bintang 5"
AL KHABIB,5,"kenapa belum ada dana cicil nya , mohon dibantu"
Juragan Slot,5,sangat membantu
Mustopa Kamal,5,bagus
Nanang Sujana,5,terimakasih
yoga nugroho,1,saldo dana terakhir 30000 saya topup 50000 harusnya jd 80000 ini malah yg 30000 hilang kemana g jelas .....
heri andrian,1,parah.. saya sudah upgrade ke premium tapi blum jadi jadi... kalau aplikasi sebelah langsung jadi..
Rohani Berani,5,aman
SETIYO SETIYO,5,bisa aman uang nya
Muhamad peri Irawan,1,dana koplok semua maslah tidak selesai.. sistem tolol rusak
Tukang Las,5,sangat membantu sekali
Sugi Joyo,1,"Kenapa aku gak bisa masuk ke akun Danaku,."
RAMDI JUNIOR,5,sangat mudah dan cepat transaksi nya👍
Kevin Fajrial,5,dana cicil saya ga bisa
Kamu Nanya,1,"APLIKASI YANG SANGAT MENGECEWAKAN... SAYA MEMBELI KOUTA DAN KOUTANYA MALAH TIDAK MASUK , SAYA LAPOR KE CS DANA BELUM ADA TANGGAPAN HARUS TUNGGU 2 HARI ... KEMUDIAN SAYA MENCOBA MEMBELI KOUTA LAGI DI DANA KARENA SAYA MEMANG SANGAT MEMBUTUHKAN KOUTA KARENA KEADAAN URGENT, EHH TERNYATA MALAH GAGAL LAGI ... SANGAT MENGECEWAKAN KEADAAN URGENT + BELI KOUTA DI DANA + KOUTA TIDAK MASUK + LAPOR CS MALAH DI SURUH TUNGGU 2 HARI APLIKASI MACAM APA INI ? BURUK SEKALI DALAM PELAYANAN KE KONSUMEN"
Kambing Hitam,1,"beli kuota 3 , gak masuk masuk , aplikasi dana sangat buruk , uang sudah terpotong paket data belum masuk saja"
Anjas Ramadhan,1,"saya itu membeli paket internet lewat aplikasi dana tapi paket internet saya tidak masuk, dana saya terpotong, kenapa pihak dana tidak ada kejelasan dalam masalah terpotong ini"
Putri Alika,1,kenapa tiba-tiba eror dan punya saya tiba-tiba hilang yg tadinya sudah premium sekarang malah belum premium dan kenapa coba apa penyebabnya bikin kecewa
Abiyaa oyeee,5,ok
Kelly Budiyono,5,Kenapa fitur dana cicil tdk bisa langsung dibuka dan hrs bertahap?
Endang Siti Hajar,3,"ini kenapa susah banget login??? beberapa kali login ga bisa"" ada kendala spa sih???"
Muhammad Rijal,5,memang hebat aplikasi dana
Gaga Wijianto,5,mantap
Ridwan Riansyah,5,untuk Limit Dana Cicil Saya Knapah tidak bisa di gunakan yah. padahal Tersedia Limit nya . tapi pas mau di gunakan . Keterangan Nya SEDANG TIDAK TERSEDIA .
Rasyid Encep,5,bagus
Yudha Aprilryan Syach,1,Nj1s pake apk ini apa² gangguan cuih ribet
Agus Mekanik,5,ok
ivaannzzz,1,"msih bagusan gopay ketimbang dana,dana kikir mahal lgi"
Resatas12 Resagas,1,aktivitas dana cicilan nya gagal trus data sudah bener
Amel Lia,4,dengan dana semua lebih mudah
Drian Armanto,3,Fitur dana cicil tidak muncul saya pengguna lama padahal
Regina Elmian,5,bagus
bapak endri01,5,saya perlu banget dengan aplikasi dana ini
Aqyla imuets,3,jujur..aku baru daftar tapi malah GK bisa trus kakkk udah lupa pin TPI wajahnya tetep GK bisa
Jhondry06 Gaming,5,aplikasi Dana sangat bagus dan membantu saya selama ini.. terbaik lah
Sekte Matahari,1,"percuma ada fitur dana cicil tapi tidak bisa di gunakan 👎 , punya saya sudah ada dana cicil tapi pas pembayaran, ""YAH TERJADI KESALAHAN KETIKA MEMBAYAR PAKAI DANA CICIL UNTUK MELANJUTKAN SILAHKAN PILIH METODE PEMBAYARAN LAIN"". giamana coba kalau begitu saya sudah hubungi lewat email lewat DIANA di aplikasi dana langsung tetapi tetep saja tidak di perbaiki saya sudah mohon mohon butuh bantuan ini malah respon nya gak paham."
kyywillbehappy,1,verif premium lelet jmbt
Bagas Prayoga,1,saya sudah lama mengunakan Dana tapi tidak pernah bisa pinjam tolong akhtifin Dana cicil
REndi Ansah,1,bug
Ade Mulyadi,5,mantap
Eko Hendro Purwanto,5,baik
Dafa Alhabib,1,aplikasi stn ini mah duit gua ilang TPI pihak dana ga mau tanggung jawab ga usah di pake aplikasi ini duit ilang trus
bocil xtrem,5,gimana sih dapatin dana cicil
STR Memories,3,admin MAHAL!!!
Gus gos,5,mencoba dulu kalau kesedot uang nyatanya hapooooos😁😁
Hasan Kebot,5,bagus
Ifank Hasanudin,5,good
Irma Rahayu,1,"beli data di bima+ pake dana, transaksi di bima+ gagal tapi saldo dana ttep kepotong nyebelin."
